model_id,variant_id,question_id,family,condition,sentence_index,raw_score,normalized_ai_risk
gemini-3.1-pro-preview,paraphrase,x19_phone_repair,service_experience,post,5,90,90
gemini-3.1-pro-preview,paraphrase,x19_phone_repair,service_experience,post,6,40,40
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,live,0,15,15
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,live,1,10,10
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,live,2,20,20
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,live,3,15,15
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,live,4,5,5
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,live,5,10,10
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,live,6,10,10
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,post,0,15,15
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,post,1,10,10
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,post,2,20,20
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,post,3,15,15
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,post,4,5,5
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,post,5,10,10
gemini-3.1-pro-preview,paraphrase,x20_meeting_disagreement,workplace_anecdote,post,6,5,5
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,live,0,5,5
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,live,1,10,10
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,live,2,5,5
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,live,3,15,15
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,live,4,20,20
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,live,5,10,10
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,live,6,5,5
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,post,0,10,10
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,post,1,10,10
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,post,2,15,15
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,post,3,35,35
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,post,4,10,10
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,post,5,15,15
gemini-3.1-pro-preview,paraphrase,x21_early_flight,travel_moment,post,6,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,live,0,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,live,1,10,10
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,live,2,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,live,3,15,15
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,live,4,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,live,5,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,live,6,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,post,0,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,post,1,10,10
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,post,2,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,post,3,10,10
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,post,4,15,15
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,post,5,5,5
gemini-3.1-pro-preview,paraphrase,x22_market_purchase,neighborhood_observation,post,6,5,5
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,live,0,10,10
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,live,1,15,15
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,live,2,10,10
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,live,3,8,8
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,live,4,12,12
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,live,5,5,5
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,live,6,5,5
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,post,0,40,40
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,post,1,25,25
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,post,2,45,45
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,post,3,10,10
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,post,4,5,5
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,post,5,10,10
gemini-3.1-pro-preview,paraphrase,x23_child_birthday,event_recap,post,6,20,20
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,live,0,10,10
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,live,1,5,5
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,live,2,5,5
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,live,3,20,20
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,live,4,10,10
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,live,5,15,15
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,live,6,10,10
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,post,0,15,15
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,post,1,10,10
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,post,2,5,5
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,post,3,20,20
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,post,4,15,15
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,post,5,10,10
gemini-3.1-pro-preview,paraphrase,x24_movie_recommendation,recommendation_post,post,6,25,25
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,live,0,95,5
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,live,1,98,2
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,live,2,96,4
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,live,3,97,3
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,live,4,94,6
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,live,5,95,5
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,live,6,98,2
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,post,0,92,8
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,post,1,95,5
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,post,2,88,12
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,post,3,94,6
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,post,4,91,9
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,post,5,89,11
gemini-3.1-pro-preview,reverse,x01_friend_cancel,informal_message,post,6,85,15
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,0,95,5
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,1,98,2
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,2,92,8
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,3,96,4
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,4,95,5
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,5,94,6
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,6,97,3
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,live,7,99,1
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,0,85,15
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,1,95,5
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,2,75,25
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,3,90,10
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,4,65,35
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,5,50,50
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,6,88,12
gemini-3.1-pro-preview,reverse,x02_team_delay,workplace_message,post,7,80,20
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,live,0,95,5
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,live,1,98,2
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,live,2,96,4
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,live,3,99,1
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,live,4,97,3
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,live,5,95,5
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,live,6,96,4
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,post,0,95,5
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,post,1,85,15
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,post,2,88,12
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,post,3,92,8
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,post,4,96,4
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,post,5,90,10
gemini-3.1-pro-preview,reverse,x03_landlord_update,practical_message,post,6,94,6
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,live,0,95,5
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,live,1,98,2
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,live,2,96,4
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,live,3,97,3
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,live,4,94,6
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,live,5,95,5
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,live,6,92,8
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,post,0,94,6
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,post,1,92,8
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,post,2,95,5
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,post,3,97,3
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,post,4,91,9
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,post,5,89,11
gemini-3.1-pro-preview,reverse,x04_old_photo,personal_social_post,post,6,93,7
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,live,0,98,2
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,live,1,96,4
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,live,2,97,3
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,live,3,99,1
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,live,4,95,5
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,live,5,94,6
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,live,6,96,4
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,post,0,92,8
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,post,1,85,15
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,post,2,95,5
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,post,3,90,10
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,post,4,88,12
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,post,5,85,15
gemini-3.1-pro-preview,reverse,x05_headphones,product_experience,post,6,94,6
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,live,0,95,5
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,live,1,92,8
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,live,2,94,6
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,live,3,97,3
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,live,4,91,9
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,live,5,98,2
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,live,6,96,4
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,post,0,95,5
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,post,1,92,8
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,post,2,90,10
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,post,3,95,5
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,post,4,96,4
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,post,5,98,2
gemini-3.1-pro-preview,reverse,x06_meal_delivery,service_experience,post,6,94,6
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,live,0,95,5
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,live,1,98,2
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,live,2,92,8
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,live,3,96,4
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,live,4,97,3
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,live,5,94,6
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,live,6,99,1
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,post,0,95,5
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,post,1,94,6
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,post,2,82,18
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,post,3,90,10
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,post,4,93,7
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,post,5,91,9
gemini-3.1-pro-preview,reverse,x07_colleague_thanks,workplace_message,post,6,95,5
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,live,0,95,5
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,live,1,98,2
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,live,2,96,4
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,live,3,99,1
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,live,4,94,6
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,live,5,97,3
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,live,6,98,2
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,post,0,95,5
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,post,1,98,2
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,post,2,92,8
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,post,3,94,6
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,post,4,96,4
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,post,5,85,15
gemini-3.1-pro-preview,reverse,x08_weekend_change,informal_message,post,6,90,10
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,live,0,95,5
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,live,1,92,8
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,live,2,96,4
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,live,3,94,6
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,live,4,93,7
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,live,5,97,3
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,live,6,95,5
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,post,0,95,5
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,post,1,80,20
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,post,2,96,4
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,post,3,98,2
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,post,4,92,8
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,post,5,94,6
gemini-3.1-pro-preview,reverse,x09_bookstore,recommendation_post,post,6,97,3
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,0,95,5
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,1,92,8
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,2,96,4
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,3,97,3
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,4,94,6
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,5,91,9
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,6,93,7
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,live,7,95,5
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,0,95,5
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,1,88,12
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,2,92,8
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,3,98,2
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,4,90,10
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,5,85,15
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,6,94,6
gemini-3.1-pro-preview,reverse,x10_dentist_wait,everyday_anecdote,post,7,91,9
gemini-3.1-pro-preview,reverse,x11_shared_office,opinion_from_experience,live,0,92,8
gemini-3.1-pro-preview,reverse,x11_shared_office,opinion_from_experience,live,1,95,5
