model_id,question_id,family,condition,sentence_index,score
gemini-3.1-pro-preview,p052,geography,live,2,15
gemini-3.1-pro-preview,p052,geography,post,2,15
gemini-3.1-pro-preview,p052,geography,live,3,20
gemini-3.1-pro-preview,p052,geography,post,3,25
gemini-3.1-pro-preview,p052,geography,live,4,10
gemini-3.1-pro-preview,p052,geography,post,4,10
gemini-3.1-pro-preview,p052,geography,live,5,5
gemini-3.1-pro-preview,p052,geography,post,5,5
gemini-3.1-pro-preview,p054,geography,live,0,5
gemini-3.1-pro-preview,p054,geography,post,0,10
gemini-3.1-pro-preview,p054,geography,live,1,15
gemini-3.1-pro-preview,p054,geography,post,1,20
gemini-3.1-pro-preview,p054,geography,live,2,25
gemini-3.1-pro-preview,p054,geography,post,2,65
gemini-3.1-pro-preview,p054,geography,live,3,20
gemini-3.1-pro-preview,p054,geography,post,3,50
gemini-3.1-pro-preview,p054,geography,live,4,5
gemini-3.1-pro-preview,p054,geography,post,4,45
gemini-3.1-pro-preview,p054,geography,live,5,5
gemini-3.1-pro-preview,p054,geography,post,5,30
gemini-3.1-pro-preview,p056,geography,live,0,10
gemini-3.1-pro-preview,p056,geography,post,0,65
gemini-3.1-pro-preview,p056,geography,live,1,15
gemini-3.1-pro-preview,p056,geography,post,1,50
gemini-3.1-pro-preview,p056,geography,live,2,30
gemini-3.1-pro-preview,p056,geography,post,2,85
gemini-3.1-pro-preview,p056,geography,live,3,5
gemini-3.1-pro-preview,p056,geography,post,3,30
gemini-3.1-pro-preview,p056,geography,live,4,20
gemini-3.1-pro-preview,p056,geography,post,4,75
gemini-3.1-pro-preview,p056,geography,live,5,10
gemini-3.1-pro-preview,p056,geography,post,5,60
gemini-3.1-pro-preview,p056,geography,live,6,5
gemini-3.1-pro-preview,p056,geography,post,6,95
gemini-3.1-pro-preview,p060,geography,live,0,15
gemini-3.1-pro-preview,p060,geography,post,0,15
gemini-3.1-pro-preview,p060,geography,live,1,20
gemini-3.1-pro-preview,p060,geography,post,1,10
gemini-3.1-pro-preview,p060,geography,live,2,10
gemini-3.1-pro-preview,p060,geography,post,2,5
gemini-3.1-pro-preview,p060,geography,live,3,15
gemini-3.1-pro-preview,p060,geography,post,3,10
gemini-3.1-pro-preview,p060,geography,live,4,25
gemini-3.1-pro-preview,p060,geography,post,4,10
gemini-3.1-pro-preview,p060,geography,live,5,5
gemini-3.1-pro-preview,p060,geography,post,5,25
gemini-3.1-pro-preview,p065,food_culture,live,0,10
gemini-3.1-pro-preview,p065,food_culture,post,0,10
gemini-3.1-pro-preview,p065,food_culture,live,1,15
gemini-3.1-pro-preview,p065,food_culture,post,1,20
gemini-3.1-pro-preview,p065,food_culture,live,2,5
gemini-3.1-pro-preview,p065,food_culture,post,2,30
gemini-3.1-pro-preview,p065,food_culture,live,3,20
gemini-3.1-pro-preview,p065,food_culture,post,3,40
gemini-3.1-pro-preview,p065,food_culture,live,4,15
gemini-3.1-pro-preview,p065,food_culture,post,4,45
gemini-3.1-pro-preview,p065,food_culture,live,5,25
gemini-3.1-pro-preview,p065,food_culture,post,5,85
gemini-3.1-pro-preview,p066,food_culture,live,0,10
gemini-3.1-pro-preview,p066,food_culture,post,0,10
gemini-3.1-pro-preview,p066,food_culture,live,1,15
gemini-3.1-pro-preview,p066,food_culture,post,1,20
gemini-3.1-pro-preview,p066,food_culture,live,2,35
gemini-3.1-pro-preview,p066,food_culture,post,2,45
gemini-3.1-pro-preview,p066,food_culture,live,3,20
gemini-3.1-pro-preview,p066,food_culture,post,3,40
gemini-3.1-pro-preview,p066,food_culture,live,4,15
gemini-3.1-pro-preview,p066,food_culture,post,4,75
gemini-3.1-pro-preview,p066,food_culture,live,5,5
gemini-3.1-pro-preview,p066,food_culture,post,5,60
gemini-3.1-pro-preview,p068,food_culture,live,0,10
gemini-3.1-pro-preview,p068,food_culture,post,0,30
gemini-3.1-pro-preview,p068,food_culture,live,1,15
gemini-3.1-pro-preview,p068,food_culture,post,1,40
gemini-3.1-pro-preview,p068,food_culture,live,2,25
gemini-3.1-pro-preview,p068,food_culture,post,2,60
gemini-3.1-pro-preview,p068,food_culture,live,3,35
gemini-3.1-pro-preview,p068,food_culture,post,3,80
gemini-3.1-pro-preview,p068,food_culture,live,4,10
gemini-3.1-pro-preview,p068,food_culture,post,4,70
gemini-3.1-pro-preview,p068,food_culture,live,5,40
gemini-3.1-pro-preview,p068,food_culture,post,5,85
gemini-3.1-pro-preview,p068,food_culture,live,6,20
gemini-3.1-pro-preview,p068,food_culture,post,6,95
gemini-3.1-pro-preview,p070,food_culture,live,0,10
gemini-3.1-pro-preview,p070,food_culture,post,0,10
gemini-3.1-pro-preview,p070,food_culture,replay,0,10
gemini-3.1-pro-preview,p070,food_culture,live,1,25
gemini-3.1-pro-preview,p070,food_culture,post,1,45
gemini-3.1-pro-preview,p070,food_culture,replay,1,40
gemini-3.1-pro-preview,p070,food_culture,live,2,30
gemini-3.1-pro-preview,p070,food_culture,post,2,60
gemini-3.1-pro-preview,p070,food_culture,replay,2,45
gemini-3.1-pro-preview,p070,food_culture,live,3,40
gemini-3.1-pro-preview,p070,food_culture,post,3,85
gemini-3.1-pro-preview,p070,food_culture,replay,3,60
gemini-3.1-pro-preview,p070,food_culture,live,4,45
gemini-3.1-pro-preview,p070,food_culture,post,4,75
gemini-3.1-pro-preview,p070,food_culture,replay,4,65
gemini-3.1-pro-preview,p070,food_culture,live,5,50
gemini-3.1-pro-preview,p070,food_culture,post,5,90
gemini-3.1-pro-preview,p070,food_culture,replay,5,85
gemini-3.1-pro-preview,p070,food_culture,live,6,5
gemini-3.1-pro-preview,p070,food_culture,post,6,80
gemini-3.1-pro-preview,p070,food_culture,replay,6,15
gemini-3.1-pro-preview,p071,language,live,0,5
gemini-3.1-pro-preview,p071,language,post,0,60
gemini-3.1-pro-preview,p071,language,live,1,15
gemini-3.1-pro-preview,p071,language,post,1,15
gemini-3.1-pro-preview,p071,language,live,2,20
gemini-3.1-pro-preview,p071,language,post,2,15
gemini-3.1-pro-preview,p071,language,live,3,15
gemini-3.1-pro-preview,p071,language,post,3,20
gemini-3.1-pro-preview,p071,language,live,4,10
gemini-3.1-pro-preview,p071,language,post,4,25
gemini-3.1-pro-preview,p071,language,live,5,5
gemini-3.1-pro-preview,p071,language,post,5,10
gemini-3.1-pro-preview,p072,language,live,0,5
gemini-3.1-pro-preview,p072,language,post,0,40
gemini-3.1-pro-preview,p072,language,live,1,10
gemini-3.1-pro-preview,p072,language,post,1,60
gemini-3.1-pro-preview,p072,language,live,2,5
gemini-3.1-pro-preview,p072,language,post,2,20
gemini-3.1-pro-preview,p072,language,live,3,20
gemini-3.1-pro-preview,p072,language,post,3,50
gemini-3.1-pro-preview,p072,language,live,4,15
gemini-3.1-pro-preview,p072,language,post,4,15
gemini-3.1-pro-preview,p072,language,live,5,10
gemini-3.1-pro-preview,p072,language,post,5,45
gemini-3.1-pro-preview,p072,language,live,6,5
gemini-3.1-pro-preview,p072,language,post,6,85
gemini-3.1-pro-preview,p073,language,live,0,5
gemini-3.1-pro-preview,p073,language,post,0,10
gemini-3.1-pro-preview,p073,language,live,1,10
gemini-3.1-pro-preview,p073,language,post,1,5
gemini-3.1-pro-preview,p073,language,live,2,8
gemini-3.1-pro-preview,p073,language,post,2,5
gemini-3.1-pro-preview,p073,language,live,3,2
gemini-3.1-pro-preview,p073,language,post,3,5
gemini-3.1-pro-preview,p073,language,live,4,15
gemini-3.1-pro-preview,p073,language,post,4,15
gemini-3.1-pro-preview,p073,language,live,5,5
gemini-3.1-pro-preview,p073,language,post,5,40
gemini-3.1-pro-preview,p077,language,live,0,10
gemini-3.1-pro-preview,p077,language,post,0,45
gemini-3.1-pro-preview,p077,language,live,1,5
gemini-3.1-pro-preview,p077,language,post,1,15
gemini-3.1-pro-preview,p077,language,live,2,15
gemini-3.1-pro-preview,p077,language,post,2,35
gemini-3.1-pro-preview,p077,language,live,3,25
gemini-3.1-pro-preview,p077,language,post,3,65
gemini-3.1-pro-preview,p077,language,live,4,5
gemini-3.1-pro-preview,p077,language,post,4,50
gemini-3.1-pro-preview,p077,language,live,5,35
gemini-3.1-pro-preview,p077,language,post,5,75
gemini-3.1-pro-preview,p077,language,live,6,50
gemini-3.1-pro-preview,p077,language,post,6,95
gemini-3.1-pro-preview,p081,arts_culture,live,0,10
gemini-3.1-pro-preview,p081,arts_culture,post,0,10
gemini-3.1-pro-preview,p081,arts_culture,live,1,15
gemini-3.1-pro-preview,p081,arts_culture,post,1,35
gemini-3.1-pro-preview,p081,arts_culture,live,2,10
gemini-3.1-pro-preview,p081,arts_culture,post,2,15
gemini-3.1-pro-preview,p081,arts_culture,live,3,5
gemini-3.1-pro-preview,p081,arts_culture,post,3,10
gemini-3.1-pro-preview,p081,arts_culture,live,4,20
gemini-3.1-pro-preview,p081,arts_culture,post,4,5
gemini-3.1-pro-preview,p081,arts_culture,live,5,15
gemini-3.1-pro-preview,p081,arts_culture,post,5,40
gemini-3.1-pro-preview,p082,arts_culture,live,0,10
gemini-3.1-pro-preview,p082,arts_culture,post,0,10
gemini-3.1-pro-preview,p082,arts_culture,live,1,15
gemini-3.1-pro-preview,p082,arts_culture,post,1,15
gemini-3.1-pro-preview,p082,arts_culture,live,2,25
gemini-3.1-pro-preview,p082,arts_culture,post,2,45
gemini-3.1-pro-preview,p082,arts_culture,live,3,30
gemini-3.1-pro-preview,p082,arts_culture,post,3,55
gemini-3.1-pro-preview,p082,arts_culture,live,4,20
gemini-3.1-pro-preview,p082,arts_culture,post,4,40
gemini-3.1-pro-preview,p082,arts_culture,live,5,15
gemini-3.1-pro-preview,p082,arts_culture,post,5,30
gemini-3.1-pro-preview,p084,arts_culture,live,0,5
gemini-3.1-pro-preview,p084,arts_culture,post,0,40
gemini-3.1-pro-preview,p084,arts_culture,live,1,15
gemini-3.1-pro-preview,p084,arts_culture,post,1,70
gemini-3.1-pro-preview,p084,arts_culture,live,2,10
gemini-3.1-pro-preview,p084,arts_culture,post,2,20
gemini-3.1-pro-preview,p084,arts_culture,live,3,15
gemini-3.1-pro-preview,p084,arts_culture,post,3,30
gemini-3.1-pro-preview,p084,arts_culture,live,4,25
gemini-3.1-pro-preview,p084,arts_culture,post,4,60
gemini-3.1-pro-preview,p084,arts_culture,live,5,5
gemini-3.1-pro-preview,p084,arts_culture,post,5,90
gemini-3.1-pro-preview,p086,arts_culture,live,0,10
gemini-3.1-pro-preview,p086,arts_culture,post,0,35
gemini-3.1-pro-preview,p086,arts_culture,live,1,25
gemini-3.1-pro-preview,p086,arts_culture,post,1,20
gemini-3.1-pro-preview,p086,arts_culture,live,2,15
gemini-3.1-pro-preview,p086,arts_culture,post,2,15
gemini-3.1-pro-preview,p086,arts_culture,live,3,5
gemini-3.1-pro-preview,p086,arts_culture,post,3,10
gemini-3.1-pro-preview,p086,arts_culture,live,4,20
gemini-3.1-pro-preview,p086,arts_culture,post,4,40
gemini-3.1-pro-preview,p086,arts_culture,live,5,10
gemini-3.1-pro-preview,p086,arts_culture,post,5,45
gemini-3.1-pro-preview,p086,arts_culture,live,6,15
gemini-3.1-pro-preview,p086,arts_culture,post,6,60
gemini-3.1-pro-preview,p092,misconceptions,live,0,5
gemini-3.1-pro-preview,p092,misconceptions,post,0,10
gemini-3.1-pro-preview,p092,misconceptions,live,1,2
gemini-3.1-pro-preview,p092,misconceptions,post,1,15
gemini-3.1-pro-preview,p092,misconceptions,live,2,10
gemini-3.1-pro-preview,p092,misconceptions,post,2,20
gemini-3.1-pro-preview,p092,misconceptions,live,3,8
gemini-3.1-pro-preview,p092,misconceptions,post,3,30
gemini-3.1-pro-preview,p092,misconceptions,live,4,5
gemini-3.1-pro-preview,p092,misconceptions,post,4,85
gemini-3.1-pro-preview,p092,misconceptions,live,5,2
gemini-3.1-pro-preview,p092,misconceptions,post,5,80
gemini-3.1-pro-preview,p095,misconceptions,live,0,10
gemini-3.1-pro-preview,p095,misconceptions,post,0,10
gemini-3.1-pro-preview,p095,misconceptions,live,1,30
gemini-3.1-pro-preview,p095,misconceptions,post,1,30
gemini-3.1-pro-preview,p095,misconceptions,live,2,20
gemini-3.1-pro-preview,p095,misconceptions,post,2,40
gemini-3.1-pro-preview,p095,misconceptions,live,3,15
gemini-3.1-pro-preview,p095,misconceptions,post,3,15
gemini-3.1-pro-preview,p095,misconceptions,live,4,25
gemini-3.1-pro-preview,p095,misconceptions,post,4,45
gemini-3.1-pro-preview,p095,misconceptions,live,5,5
gemini-3.1-pro-preview,p095,misconceptions,post,5,50
gemini-3.1-pro-preview,p096,misconceptions,live,0,5
gemini-3.1-pro-preview,p096,misconceptions,post,0,5
gemini-3.1-pro-preview,p096,misconceptions,live,1,10
gemini-3.1-pro-preview,p096,misconceptions,post,1,15
gemini-3.1-pro-preview,p096,misconceptions,live,2,15
gemini-3.1-pro-preview,p096,misconceptions,post,2,40
gemini-3.1-pro-preview,p096,misconceptions,live,3,20
gemini-3.1-pro-preview,p096,misconceptions,post,3,30
gemini-3.1-pro-preview,p096,misconceptions,live,4,15
gemini-3.1-pro-preview,p096,misconceptions,post,4,75
gemini-3.1-pro-preview,p096,misconceptions,live,5,10
gemini-3.1-pro-preview,p096,misconceptions,post,5,90
gemini-3.1-pro-preview,p099,misconceptions,live,0,5
gemini-3.1-pro-preview,p099,misconceptions,post,0,10
gemini-3.1-pro-preview,p099,misconceptions,live,1,10
gemini-3.1-pro-preview,p099,misconceptions,post,1,15
gemini-3.1-pro-preview,p099,misconceptions,live,2,15
gemini-3.1-pro-preview,p099,misconceptions,post,2,20
gemini-3.1-pro-preview,p099,misconceptions,live,3,10
gemini-3.1-pro-preview,p099,misconceptions,post,3,25
gemini-3.1-pro-preview,p099,misconceptions,live,4,5
gemini-3.1-pro-preview,p099,misconceptions,post,4,15
gemini-3.1-pro-preview,p099,misconceptions,live,5,20
gemini-3.1-pro-preview,p099,misconceptions,post,5,40
gemini-3.1-pro-preview,p099,misconceptions,live,6,10
gemini-3.1-pro-preview,p099,misconceptions,post,6,80
gemini-3.1-pro-preview,ru01,history,live,0,10
gemini-3.1-pro-preview,ru01,history,post,0,45
gemini-3.1-pro-preview,ru01,history,live,1,15
gemini-3.1-pro-preview,ru01,history,post,1,15
gemini-3.1-pro-preview,ru01,history,live,2,20
gemini-3.1-pro-preview,ru01,history,post,2,50
gemini-3.1-pro-preview,ru01,history,live,3,10
gemini-3.1-pro-preview,ru01,history,post,3,20
gemini-3.1-pro-preview,ru01,history,live,4,40
gemini-3.1-pro-preview,ru01,history,post,4,75
gemini-3.1-pro-preview,ru01,history,live,5,25
gemini-3.1-pro-preview,ru01,history,post,5,65
gemini-3.1-pro-preview,ru01,history,live,6,5
gemini-3.1-pro-preview,ru01,history,post,6,90
gemini-3.1-pro-preview,ru02,food_culture,live,0,10
gemini-3.1-pro-preview,ru02,food_culture,post,0,65
gemini-3.1-pro-preview,ru02,food_culture,live,1,25
gemini-3.1-pro-preview,ru02,food_culture,post,1,80
gemini-3.1-pro-preview,ru02,food_culture,live,2,15
gemini-3.1-pro-preview,ru02,food_culture,post,2,75
gemini-3.1-pro-preview,ru02,food_culture,live,3,35
gemini-3.1-pro-preview,ru02,food_culture,post,3,85
gemini-3.1-pro-preview,ru02,food_culture,live,4,10
gemini-3.1-pro-preview,ru02,food_culture,post,4,45
gemini-3.1-pro-preview,ru02,food_culture,live,5,20
gemini-3.1-pro-preview,ru02,food_culture,post,5,30
gemini-3.1-pro-preview,ru02,food_culture,live,6,5
gemini-3.1-pro-preview,ru02,food_culture,post,6,95
gemini-3.1-pro-preview,ru03,science,live,0,15
gemini-3.1-pro-preview,ru03,science,post,0,30
gemini-3.1-pro-preview,ru03,science,live,1,5
gemini-3.1-pro-preview,ru03,science,post,1,20
gemini-3.1-pro-preview,ru03,science,live,2,30
gemini-3.1-pro-preview,ru03,science,post,2,60
gemini-3.1-pro-preview,ru03,science,live,3,10
gemini-3.1-pro-preview,ru03,science,post,3,25
gemini-3.1-pro-preview,ru03,science,live,4,25
gemini-3.1-pro-preview,ru03,science,post,4,40
gemini-3.1-pro-preview,ru03,science,live,5,20
gemini-3.1-pro-preview,ru03,science,post,5,65
gemini-3.1-pro-preview,ru03,science,live,6,5
gemini-3.1-pro-preview,ru03,science,post,6,85
gemini-3.1-pro-preview,ru04,biology_medicine,live,0,5
gemini-3.1-pro-preview,ru04,biology_medicine,post,0,40
gemini-3.1-pro-preview,ru04,biology_medicine,live,1,10
gemini-3.1-pro-preview,ru04,biology_medicine,post,1,20
gemini-3.1-pro-preview,ru04,biology_medicine,live,2,20
gemini-3.1-pro-preview,ru04,biology_medicine,post,2,50
gemini-3.1-pro-preview,ru04,biology_medicine,live,3,15
gemini-3.1-pro-preview,ru04,biology_medicine,post,3,60
gemini-3.1-pro-preview,ru04,biology_medicine,live,4,5
gemini-3.1-pro-preview,ru04,biology_medicine,post,4,45
gemini-3.1-pro-preview,ru04,biology_medicine,live,5,15
gemini-3.1-pro-preview,ru04,biology_medicine,post,5,70
gemini-3.1-pro-preview,ru04,biology_medicine,live,6,10
gemini-3.1-pro-preview,ru04,biology_medicine,post,6,85
gemini-3.1-pro-preview,ru05,technology,live,0,10
gemini-3.1-pro-preview,ru05,technology,post,0,80
gemini-3.1-pro-preview,ru05,technology,live,1,5
gemini-3.1-pro-preview,ru05,technology,post,1,30
gemini-3.1-pro-preview,ru05,technology,live,2,20
gemini-3.1-pro-preview,ru05,technology,post,2,20
gemini-3.1-pro-preview,ru05,technology,live,3,15
gemini-3.1-pro-preview,ru05,technology,post,3,40
gemini-3.1-pro-preview,ru05,technology,live,4,10
gemini-3.1-pro-preview,ru05,technology,post,4,60
gemini-3.1-pro-preview,ru05,technology,live,5,5
gemini-3.1-pro-preview,ru05,technology,post,5,20
gemini-3.1-pro-preview,ru05,technology,live,6,0
gemini-3.1-pro-preview,ru05,technology,post,6,75
gemini-3.1-pro-preview,ru06,economics,live,0,10
gemini-3.1-pro-preview,ru06,economics,post,0,20
gemini-3.1-pro-preview,ru06,economics,live,1,15
gemini-3.1-pro-preview,ru06,economics,post,1,15
gemini-3.1-pro-preview,ru06,economics,live,2,5
gemini-3.1-pro-preview,ru06,economics,post,2,40
gemini-3.1-pro-preview,ru06,economics,live,3,10
gemini-3.1-pro-preview,ru06,economics,post,3,50
gemini-3.1-pro-preview,ru06,economics,live,4,20
gemini-3.1-pro-preview,ru06,economics,post,4,45
gemini-3.1-pro-preview,ru06,economics,live,5,25
gemini-3.1-pro-preview,ru06,economics,post,5,25
gemini-3.1-pro-preview,ru06,economics,live,6,15
gemini-3.1-pro-preview,ru06,economics,post,6,85
gemini-3.1-pro-preview,ru07,geography,live,0,5
gemini-3.1-pro-preview,ru07,geography,post,0,45
gemini-3.1-pro-preview,ru07,geography,live,1,10
gemini-3.1-pro-preview,ru07,geography,post,1,70
gemini-3.1-pro-preview,ru07,geography,live,2,5
gemini-3.1-pro-preview,ru07,geography,post,2,20
gemini-3.1-pro-preview,ru07,geography,live,3,15
gemini-3.1-pro-preview,ru07,geography,post,3,30
gemini-3.1-pro-preview,ru07,geography,live,4,20
gemini-3.1-pro-preview,ru07,geography,post,4,15
gemini-3.1-pro-preview,ru07,geography,live,5,10
gemini-3.1-pro-preview,ru07,geography,post,5,10
gemini-3.1-pro-preview,ru07,geography,live,6,25
gemini-3.1-pro-preview,ru07,geography,post,6,95
gemini-3.1-pro-preview,ru08,food_culture,live,0,15
gemini-3.1-pro-preview,ru08,food_culture,post,0,15
gemini-3.1-pro-preview,ru08,food_culture,live,1,25
gemini-3.1-pro-preview,ru08,food_culture,post,1,60
gemini-3.1-pro-preview,ru08,food_culture,live,2,10
gemini-3.1-pro-preview,ru08,food_culture,post,2,20
gemini-3.1-pro-preview,ru08,food_culture,live,3,20
gemini-3.1-pro-preview,ru08,food_culture,post,3,75
gemini-3.1-pro-preview,ru08,food_culture,live,4,15
gemini-3.1-pro-preview,ru08,food_culture,post,4,85
gemini-3.1-pro-preview,ru08,food_culture,live,5,30
gemini-3.1-pro-preview,ru08,food_culture,post,5,90
gemini-3.1-pro-preview,ru08,food_culture,live,6,10
gemini-3.1-pro-preview,ru08,food_culture,post,6,50
gemini-3.1-pro-preview,ru09,science,live,0,15
